OrderID,CustomerID,ProductName,Brand,Raw_Weight,Country,OrderDate,UnitPrice
REC-719451,11908,Tartines Craquantes Quinoa Pois Chiche,Jardin Bio,150.0,France,2026-01-17,15.17
REC-109240,7141,Chips Nature À LAncienne Au Sel De Guérande,Bret'S,125.0,France,2025-12-10,19.16
REC-678730,12261,Bruschette Sour Cream,-,70.0,Bulgaria,2024-10-08,12.13
REC-938124,8643,Lorenz Saltletts Sticks,Lorenz,250.0,Deutschland,2025-09-04,19.75
REC-594455,10059,Digestives,Mcvities,266.0,France,2025-09-12,11.03
REC-411539,13726,Choco Biscuits,Milka,150.0,France,2024-12-10,5.81
REC-704843,13136,Tortilla Chips,General Mills,185.0,France,2024-10-17,1.96
REC-974469,6641,Più Integrali Ricchi Di Fibre Segale,-,380.0,France,2025-04-25,7.91
REC-748474,6653,Ambassadeur Noir Précieux Cacao,Bimo,100.0,Algeria,2024-08-12,15.86
REC-974451,10818,All Butter Scottish Shortbread Fingers,Lidl,200.0,France,2025-02-13,12.13
REC-368339,10762,Dark Chocolate Almond Sea Salt ,Tony'S Chocolonely,180.0,United Kingdom,2025-02-19,10.18
REC-806968,11810,Grahams,Honey Maid,144408.0,United States,2025-07-18,13.47
REC-918691,12901,Lentil Bites Sea Salt,Lidl,110.0,Ireland,2025-02-18,16.6
REC-163736,8081,Belgian Dark Chocolate,Waitrose,180.0,United Kingdom,2025-07-07,22.04
REC-339680,7068,Sandwichs Choc,Excelo,65.0,Morocco,2025-03-13,7.48
REC-435803,11185,Sweet Chilli Crunch,Graze,100.0,Gb,2024-11-25,23.32
REC-646898,7408,Peri Peri Crunch,Graze,100.0,United Kingdom,2024-06-04,11.7
REC-322233,13679,Mini Brownies Lidl,-,240.0,Belgium,2024-10-03,15.22
REC-102437,10166,Brun Wafers Vanilla Flavor G Oz,Brun,146.0,Frankrijk,2024-04-19,24.75
REC-307627,11068,La Paille DOr Aux Fraises,Lu,170.0,France,2025-06-30,18.81
REC-448265,5976,Lindor Noir,Lindt,150.0,France,2025-10-05,1.04
REC-934286,11520,Tagada LOriginale,Haribo,400.0,France,2025-01-15,8.75
REC-580193,8343,Le Palmier,Saint Michel,87.0,France,2026-01-17,11.11
REC-421704,13247,La Classique Nature,Intersnack France,135.0,France,2025-08-05,2.29
REC-389360,5515,Clotted Cream Shortbread Fingers,Paterson'S,30016.0,France,2025-05-15,10.43
REC-256058,13471,Tuc Original Biscuits Salé,Lu,75.0,Belgium,2025-08-21,22.82
REC-739848,7062,,Confetteria Raffaello,180.0,Belgium,2025-06-23,12.58
REC-485226,8073,King Kotes Corn Fried Barbecue Flavoured,Sol De Alba,14.0,Marruecos,2024-12-25,13.69
REC-278659,8708,Salted Popcorn,Tesco,85.0,United Kingdom,2024-08-13,21.14
REC-813831,7179,Chocolat Noir Et Caramel Côte DIvoire ,Ethiquable,100.0,France,2024-04-25,5.51
REC-639958,9601,Scottish Shortbread Fingers,Asda,215.0,Gb,2025-01-22,11.81
REC-940481,8246,Wafers,Roshen,80.0,Ge,2025-10-27,12.68
REC-304091,5053,Absolute Black Orange Cocoa Nibs,Montezuma'S,90.0,Gb,2025-11-25,11.15
REC-862313,7764,Macaroons,Mrs Crimbles,195.0,United Kingdom,2025-09-14,24.61
REC-337510,14340,Gelatina Proteinas Frutos Silvestres,Hacendado,4100.0,Spain,2024-07-24,12.68
REC-308461,8496,Ready Salted Crisps,Walkers,141.0,United Kingdom,2026-01-26,22.22
REC-231389,12239,Bounty,Bounty,57.0,Morocco,2024-05-23,22.26
REC-843385,12452,Lightly Sea Salted Hand Cooked Crisps,M&S,150.0,France,2024-04-23,23.51
REC-728214,5179,Chouchou,Alesto,250.0,Frankrijk,2025-12-26,21.43
REC-552340,8869,Grany Chocolat🍫 Au Lait🐄🥛 Noisettes🥜,Lu,138623.0,France,2024-12-17,9.95
REC-648686,8507,Sablé De Retz Le Véritable,St Michel,120.0,Belgium,2024-11-17,9.03
REC-915625,14356,G Happy Box Haribo,Haribo,600.0,France,2025-02-02,14.02
REC-599213,12294,Fourrés Choc,Le Moulin Du Pivert,150.0,Belgium,2024-10-19,14.12
REC-877009,5861,Curly Cacahuete,Curly,60.0,France,2024-12-01,3.36
REC-121908,9141,Marzipan Dark Chocolate With Marzipan,Ritter Sport,100.0,Belarus,2025-03-06,6.46
REC-314566,6634,Melts Original,Carr'S,150.0,France,2024-09-28,13.01
REC-154093,6817,The Original Speculoos,Biscoff,140.0,Belgium,2024-02-16,21.93
REC-215889,13313,Crackers,Schär,210635.0,Belgium,2025-03-25,23.28
REC-276502,10539,Galletti Mb G Int Eu,Barilla,350.0,France,2025-07-29,7.72
REC-772291,11300,Kurkure,Kurkure,78.0,France,2025-07-14,12.18
REC-351944,6919,Milk Chocolate Caramel Seasalt,Fin Carré Way To Go,180.0,Belgium,2024-08-31,20.66
REC-163514,7115,Trident Menthol,Trident,6084.0,Morocco,2024-05-02,12.68
REC-355592,10093,Biscotti Cereali G Granola E Frolla,Galbusera,300.0,France,2024-06-01,7.65
REC-923645,8181,Frita Saveur Poulet,-,180.0,Morocco,2025-01-11,11.7
REC-476368,6916,Pop Chip Bbq,Popchips,517.0,United Kingdom,2026-01-05,13.83
REC-548590,10699,PTit Nature Céréales,Bjorg Bio Nutri +,167.0,Fr,2024-12-14,24.7
REC-433464,11076,Thins Rosemary Sea Salt Flatbreads,-,125.0,Gb,2025-10-25,13.41
REC-529167,9608,La Galette Fourrée,-,240.0,Fr,2024-05-16,22.42
REC-227982,10663,Black Chocolate With Almonds,Hacendado,200.0,Marruecos,2024-10-09,12.44
REC-259461,12650,Brioche Tressée Nature Allegée En Sucres Sans Additifs G,Harrys,450.0,France,2024-07-09,13.2
REC-909459,6466,,-,35.0,Morocco,2025-02-05,3.86
REC-626158,6867,Luxury Hot Cross Buns,-,312478.0,France,2025-06-27,1.8
REC-417209,14402,Cheese Oatcakes,Nairn'S,180.0,France,2025-01-13,11.26
REC-654925,6311,G Scoubidou Lutti,Lutti,55.0,France,2025-02-01,17.33
REC-325900,8488,Biscuit Muesli Avoine Gerblé,-,290.0,France,2025-12-21,18.55
REC-107230,7813,Fourrés Myrtilles,Bjorg,175.0,France,2025-09-28,20.66
REC-703564,5128,Chips Nature L’Originale Nutriscore B,Brets,125.0,France,2025-07-25,1.7
REC-518027,6179,Fine Gaufre,Karelea,140.0,France,2025-11-17,1.97
REC-951568,10173,Duplo Einzelriegel,Duplo,182.0,Österreich,2025-10-21,22.77
REC-773836,8181,Orkney Thick Oatcakes,Stockan'S,200.0,France,2025-06-23,12.68
REC-209292,12095,Hummus Chips Tomato And Basil,-,135.0,France,2025-04-07,3.22
REC-792593,13517,Pringles Hot Spicy,Pringles,165.0,Belgium,2024-05-13,20.31
REC-228096,14220,Furrows Sea Salted Imp,Tyrrell'S,150.0,United Kingdom,2025-06-16,4.99
REC-620416,10629,Toblerone Dark Chocolate With Honey Almond Nougat,Mondelez,100.0,France,2024-06-04,20.66
REC-325974,8823,Dairymilk Buttons,Cadbury,119.0,Switzerland,2025-12-23,9.01
REC-214326,8029,Mignonnette® Noir Orange,Côte D'Or,2402410.0,France,2025-03-17,2.8
REC-905602,10000,Kinder Schokobons White,Ferrero,200.0,Austria,2025-02-12,22.44
REC-959730,13347,Gustosines,Cheetos,96.0,Marruecos,2024-04-08,20.57
REC-280826,6936,Sea Salt Vinegar Potato Chips,Popchips,85.0,France,2024-05-12,8.21
REC-737970,7753,Stem Ginger Oat Biscuit Breaks,Nairn'S,160.0,France,2024-03-06,20.23
REC-588226,8550,Mamas Babydream Stillsaft,Rossmann,500.0,Germany,2025-02-09,6.41
REC-492166,6479,Nestle Lion Céréales Caramel Chocolat Bio G,Nestlé,400.0,Belgium,2025-01-15,8.15
REC-577810,7442,Galletas Azúcares Añadidos,Sondey,650.0,Spain,2024-09-03,19.02
REC-921077,12701,Chocolat Villars Noir G,Villars,100.0,France,2026-01-11,13.08
REC-886569,12680,Sainsbury Tortillas,Sainsbury'S,150.0,United Kingdom,2026-01-08,6.18
REC-752416,6411,Pan Di Stelle,Mulino Bianco Pan Di Stelle,700.0,It,2024-08-24,14.43
REC-722431,14586,Crimbles Coconut Macarons Imp,Danube,180.0,Verenigd Koninkrijk,2025-02-14,8.62
REC-914854,5745,Le Petit Beurre,La Mère Poulard,145.0,France,2025-08-08,17.42
REC-187840,14362,Cream Crackers,Savour Bakes,30038.0,United Kingdom,2025-10-13,22.37
REC-842977,9067,Wasa Tartine Croustillante Sensation Aux Flocons DAvoine Touche De Sel G,Wasa,265.0,France,2025-01-16,17.68
REC-526972,14997,Skittles,Wrigley,45.0,Ireland,2025-03-12,12.68
REC-636807,11828,Cracotte Goût ChocoNoisette,-,180.0,France,2024-05-23,15.64
REC-337073,11502,Milka Riz Croustillant,Milka,150.0,France,2025-12-03,15.93
REC-607413,6007,Excellence Noir Menthe Intense,Lindt,100.0,France,2024-03-22,14.94
REC-660334,12862,Création Crème Brûlée,Lindt,150.0,France,2025-11-24,20.24
REC-541183,5944,Macédoine ,Bonduelle,265.0,France,2025-05-02,18.52
REC-771409,10241,Riz Provencal G,Bonduelle,320.0,France,2025-05-14,17.8
REC-488746,14777,Longfizz,-,200.0,Belgium,2024-08-23,21.67
REC-126607,8019,Biscuits A La Cuillere,Bonne Maman,250.0,France,2024-02-18,2.93
REC-928442,8112,Carottes Râpées Au Jus De Citron,Carrefour,300.0,Belgium,2024-07-24,19.01
REC-249544,5181,Chips A LAncienne Sel De Guérande Brets,Altho,125.0,France,2025-08-29,11.53
REC-812174,14956, Pains Au Lait,La Fournée Dorée,3501035.0,France,2024-06-19,2.29
REC-243111,5772,Hobnobs Milk Chocolate,Mcvities,262.0,France,2024-11-15,17.92
REC-845916,5715,Caprice,Papadopoulos,400.0,Bulgaria,2024-09-15,21.49
REC-658424,5011,Pâte De Cacahuète Pindakaas,Calvé,350.0,Belgium,2024-08-29,3.2
REC-417967,12100,Barni Lapte,Mondelez,30.0,France,2025-02-21,14.82
REC-744133,13201,Fiori DAcqua,-,250.0,Italy,2024-06-12,17.95
REC-276523,14324,Mini Fish,Gullón,350.0,France,2025-12-08,3.52
REC-354028,14644,Sandwich Sabor Yogurt,Gullón,250.0,França,2025-12-18,21.14
REC-631872,11310,Leader Chips,-,20012024.0,Morocco,2025-02-06,7.98
REC-566981,13056,Grissini Artigianali Romarin,Florelli,300.0,France,2024-02-08,6.13
REC-412499,11003,Dark Chocolate,Waitrose & Partners,100.0,Gb,2025-06-30,3.08
REC-266940,5428,Barre Céréales Chocolat,Carrefour Bio,138623.0,France,2024-12-16,8.6
REC-327475,11422,Patatas Light,Hacendado,200.0,Portugal,2025-08-15,10.44
REC-121685,11856,Le Petit Chocolat,Lu,200.0,Gb,2025-11-14,12.68
REC-508874,5374,Texas Bbq Sauce,Pringles,175.0,France,2026-01-26,12.19
REC-191674,12748,Excellence Noir Suprême Corsé Cacao,Lindt,100.0,France,2024-12-02,12.68
REC-694110,12981,Nature Wrap De Blé,Snack Day,6.0,Germany,2025-01-10,19.33
REC-949485,6585,Tortillas À Base De Farine De Blé,Grafschafter,370.0,Bulgarien,2024-09-30,18.85
REC-189866,12756,Lulu,Lu,150530.0,France,2025-06-10,10.29
REC-391046,13826,Tartines Craquantes Riz Châtaigne,Céréal Bio,145.0,France,2024-07-28,18.12
REC-223265,7293,Pains Au Lait Format Familial,Brioche Pasquier,7002350.0,France,2026-01-16,4.69
REC-416620,12032,Noir Amandes Entieres,Carrefour,200.0,France,2024-09-12,17.0
REC-771257,14249,Cacahuètes Non Salées,Marque Repère,200.0,France,2024-08-08,7.32
REC-289841,11197,Corny Free Schoko,Corny,20.0,Bulgaria,2025-03-19,3.77
REC-828883,13845,Organic Dark Cooking Chocolate,Green & Black'S,150.0,France,2025-09-26,22.15
REC-710834,11171,Flavour Cheese,Lu,100.0,Belgium,2024-07-21,15.95
REC-791945,5082,Galleta María,-,400.0,France,2024-08-13,15.52
REC-698605,7190,Ferrero Rocher,Ferrero,375.0,Australia,2025-06-25,3.32
REC-283472,8857,Belgian Dark Chocolate,Kallø,180.0,Gb,2025-03-15,4.56
REC-366226,6647,Digestives,Hatherwood,180.0,Bulgaria,2025-09-06,2.31
REC-739496,10470,Knoppers Nussriegel Einzelpackung,Knoppers,40.0,Allemagne,2025-01-15,1.67
REC-618029,10811,Happy Hippy Cocoa Organic Orange Geranium Dark Chocolate,Montezuma'S,90.0,United Kingdom,2024-09-19,13.83
REC-121202,7322,Digestive Avena,Lidl,425.0,Portugal,2024-07-01,7.67
REC-174773,8786,Hobnobs,Mcvitie'S,255.0,United Kingdom,2024-02-26,17.72
REC-654434,12872,Salt Vinegar Crunch,Graze,100.0,Gb,2025-08-25,9.98
REC-459220,12098,Choco Leibniz Dark,Bahlsen,111.0,United Kingdom,2024-11-27,23.67
REC-935294,5437,Fun,Be Biscuits,180.0,Morocco,2025-02-27,16.18
REC-152333,9939,,-,180.0,Morocco,2024-03-13,12.58
REC-324715,6468,Galettes De PontAven,Saveurs De Nos Régions,13543375.0,Frankrijk,2024-07-10,15.05
REC-645058,13246,Envitas Miel Pépites De Chocolat,Sondey,40084.0,France,2024-04-18,14.21
REC-755998,14644,Cracotte Fraise,Lu,200.0,Belgium,2025-05-23,13.04
REC-435176,13068,G Lindor Lait Lindt,Lindt,150.0,France,2025-12-24,5.75
REC-503494,14481,Tartines Craquantes Bio À La Châtaigne Sans Gluten,Ekibio,150.0,Belgium,2026-01-09,9.6
REC-250360,6796,Choco Bisson Cacao,-,15300.0,France,2024-09-03,3.2
REC-233148,13914,Bruschette Chips,Maretti,70.0,Bulgaria,2024-09-24,12.68
REC-930429,12217,Peanut,M&M'S,250.0,France,2025-01-12,5.88
REC-779570,10213,Frusli Juicy Red Berries Chewy Cereals Bars X G,Jordans,315105.0,France,2025-10-06,16.4
REC-671292,9770,Pipers Burrow Hill Cider Vinegar Sea Salt Crisps,Pipers,40.0,France,2024-02-27,6.33
REC-849772,13733,HandCooked Crisps Lightly Sea Salted,-,180.0,France,2025-11-19,24.0
REC-960920,12197,Gran Saraceno,Galbusera,100.0,Italy,2025-07-08,3.2
REC-886411,10840,Misura Privolat,Misura,290.0,Italy,2025-06-08,6.48
REC-836786,13386,Doritos Nacho Cheese,Doritos,170.0,Belgium,2025-12-09,4.21
REC-569225,8012,Roxta,Piccadeli,180.0,Morocco,2025-11-14,12.68
REC-597543,9995,Almond Butter Salted Caramel Cups,-,180.0,United Kingdom,2024-12-18,18.18
REC-741571,9988,Maxi Croust,-,180.0,Morocco,2025-01-28,7.01
REC-949086,9818,Kinder Joy,Ferrero,60.0,France,2025-04-27,18.26
REC-636894,14818,Savane Tout Choco,Brossard,310.0,France,2025-10-28,4.16
REC-434765,14231,Dark Chocolate Nuts Sea Salt,Kind,40.0,France,2024-04-23,16.59
REC-330819,11633,Nachos,Hacendado,150.0,Spain,2024-11-09,14.44
REC-940581,7068,,Crownfield,252.0,United Kingdom,2025-10-17,12.58
REC-152003,13235,Galletas Chocolate ,Hacendado,250.0,Spain,2024-12-08,8.0
REC-454001,12122,Bourn Vita Gram Pauch,Lu,200.0,India,2025-11-07,5.99
REC-711964,9046,Gpav Cracker Salato Pav Gr,-,560.0,Italy,2024-12-07,18.5
REC-717959,8970,Dominican Dark Chocolate,Sainsbury'S,150.0,United Kingdom,2025-10-01,5.43
REC-458978,6875,Smooth,Green & Black'S,90.0,Gb,2025-05-13,12.68
REC-586972,7130,Lightly Salted,Walkers,141.0,Gb,2024-08-22,12.68
REC-493176,10583,Sea Salt Flavour Pea And Bean Sticks,-,100.0,United Kingdom,2025-04-01,2.5
REC-911993,8563,Patatas Fritas Sal,Hacendado,130.0,Spain,2025-12-11,2.71
REC-657100,7824, Pains Au Lait,Maitre Jeanpierre,400.0,France,2024-12-26,6.02
REC-737049,6163,Original Made With Sea Salt,Triscuit,125354.0,France,2024-04-08,4.73
REC-119319,6226,Fig Bar Raspberry,Nature'S Bakery,57.0,France,2024-08-09,12.68
REC-350392,6761,Fruit Oat Biscuit Breaks,Nairn'S,160.0,France,2025-01-18,12.98
REC-544623,8701,Ginger Crystallized In Dark Chocolate,Chocolove,32.0,United States,2024-10-30,20.58
REC-310249,6590,Envitas Céréales Complètes Et Pépites De Chocolat,Sondey,400.0,Frankrijk,2024-05-19,3.14
REC-344208,9651,Rosemary Crackers,Deluxe,170.0,United Kingdom,2024-02-05,12.68
REC-859435,14606,Kitkat Ball Billes Au Chocolat Au Lait G,Nestlé,250.0,France,2025-09-22,20.24
REC-670105,10699,Pois Wasabi,Tanoshi,100.0,France,2025-09-08,23.09
REC-914072,11988,Lunettes Fraise,Bjorg,200.0,France,2024-12-25,12.68
REC-545382,10072,Crackers Bio Emmental Et Graines De Courge Paquet De G,U,200.0,France,2025-03-07,17.24
REC-160413,8017,Tartines Bio Craquantes MultiCéréales Sans Gluten,Le Pain Des Fleurs,150.0,France,2024-12-17,17.37
REC-515616,11738,Galettes Aux Flocons D’Avoine Fourrées Chocolat Noir,Biocoop,150.0,France,2024-10-27,12.69
REC-311452,7159,Mix Énergie,Alesto,150.0,Frankrijk,2024-12-26,17.0
REC-934656,13082,G Cote DOr Noir Original,Côte D'Or,100.0,Belgium,2024-11-23,7.2
REC-962558,5068,Lotus Dinosaurus Original Chocolat Lait G XP,Lotus,225.0,France,2025-06-08,13.94
REC-641713,14614,Biscoff,Lotus,186.0,Czech Republic,2025-06-20,15.51
REC-618722,13083,Toblerone White,-,180.0,Bolivia,2025-09-17,6.67
REC-672625,10975,Milka Choc Choc,Milka,175.0,Belgium,2024-05-19,9.39
REC-284045,14898,Alpine Milk,Milka,270.0,Austria,2025-05-11,11.25
REC-415154,13799,Mini Oreo,Oreo,160440.0,Austria,2025-05-26,13.52
REC-144391,11694,Wafers Alla Vaniglia,Balconi,45.0,Italy,2024-11-26,12.84
REC-462936,11321,Doritos TexMex,Doritos,44.0,France,2024-07-12,6.94
REC-256990,14600,Flan,Ideal,25.0,Morocco,2025-08-24,12.68
REC-564988,10918, Pains Au Lait Frais Bio À La Farine Complète G,La Boulangère,280.0,France,2025-05-25,20.51
REC-671166,7613,Galletas Maria Sin Gluten,Hacendado,205.0,Spain,2024-12-15,13.93
REC-819983,8543,Noir Extra ,Equador,100.0,France,2025-11-17,9.56
REC-166982,9132,Fagottini,Balocco,700.0,Italy,2024-05-14,14.33
REC-847357,13894,Caramel Almond Sea Salt Bar,Kind,42.0,Gb,2025-01-31,3.42
REC-569439,8879,Kind Protein Dark Chocolate Nut,Kind,42.0,Gb,2025-07-13,12.68
REC-778795,8219,Recette À LAncienne,Lay'S,295.0,Fr,2024-05-04,10.07
REC-188613,10014,Protein Cookie Double Chocolate,Bodymass,75.0,France,2025-01-29,23.05
REC-749759,7610,Pavesini Gr,Pavesi,200.0,France,2025-01-04,4.1
REC-966890,8123,Donut,-,180.0,Morocco,2026-01-26,15.36
REC-409122,12661,Barre Protéinée,Joyfuel,55.0,Fr,2025-05-31,4.47
REC-162042,10063,Palitos Frutos Secos,Hacendado,130.0,Spain,2025-02-25,6.98
REC-370964,7843,Sfogliatine Glassate,-,200.0,Bulgaria,2024-09-11,7.9
REC-720204,8790,Granola Chocolat Noir,Lu,19516122.0,France,2025-04-11,12.68
REC-828818,6623,Bruges Assortment Biscuits,Delacre,200.0,Belgium,2025-04-28,14.56
REC-378837,6892,Lutti Guimauve Chocolat,Lutti,185.0,France,2025-06-19,23.56
REC-350692,12955,Madeleines,Saint Michel,75.0,France,2024-10-27,14.88
REC-602222,8934,Tablette Dessert Chocolat Noir G,Intermarché,200.0,France,2024-10-09,13.92
REC-355268,10536,Brioche Tranchée,Carrefour,500.0,France,2025-03-12,14.07
REC-353264,10679,Taboulé Au Poulet À La Ciboulette,Pierre Martinet,300.0,France,2024-08-30,22.15
REC-807086,11598, Pains Au Chocolat Pur Beurre G,La Boulangère,400.0,France,2024-12-02,12.68
REC-488857,8372, Pains Au Lait,-,280.0,France,2024-03-18,16.63
REC-531968,8834,Tartines Craquantes Froment,Marque Repère,250.0,France,2024-02-22,9.8
REC-365666,10155,Chinois Crème Pâtissière,La Fournée Dorée,600.0,France,2025-12-06,8.14
REC-613926,6869,Grand Cœur Fondant Chocolat Noisettes,Michel Et Augustin,180.0,France,2024-04-17,24.67
REC-626897,6851,Spearmint Flavour,Wrigley'S Extra,84.0,France,2024-11-23,2.36
REC-715439,6053,Twiglets Original,Jacobs,150.0,France,2025-02-10,7.68
REC-699888,6852,Tuc,Tuc,150.0,France,2024-10-28,10.61
REC-718611,8139,Toblerone,Toblerone,230.0,Australia,2025-06-24,20.5
REC-115358,9210,Nutella Go,Ferrero,217.5,Belgium,2026-02-04,6.16
REC-882469,6483,,Hacendado,180.0,Spain,2025-10-01,12.58
REC-714727,6682,Roasted Salted Peanuts,Stockwell & Co,200.0,France,2024-06-01,16.89
REC-562376,12578,Momo White,Excelo,35.0,France,2025-08-05,6.25
REC-186239,9356,ХрусХрус,Maxi Sticks,60.0,Bulgaria,2025-02-11,15.49
REC-383171,14854,Le Sfoglie,Italiamo,225.0,Croatia,2026-02-04,3.89
REC-154746,11883,Vitamin Coconut Bar,Sante,50.0,Egypt,2025-08-20,2.66
REC-239527,6883,Sour Cream Onion,Pringles,195.0,France,2024-09-24,12.68
REC-710440,10010,Protein Bar Chocolate Brownie,Lidl,135345.0,France,2025-07-15,17.3
REC-238083,5395,Chocolate Negro ,Hacendado,100.0,Morocco,2025-03-17,18.71
REC-894864,8441,Kinder Tronky,Ferrero,90518.0,Australie,2024-12-15,9.88
REC-903339,12486,Barritas De Galleta Rellenas De Arándanos,Hacendado,125.0,Portugal,2025-03-31,14.06
REC-527625,13919,Milka Triple Chocolat Avec Morceaux De Biscuits,Milka,150.0,Morocco,2025-08-10,5.99
REC-329135,6869,,Sondey,125.0,Germany,2024-08-10,12.58
REC-827523,14604,Mini Rollos Chocolat Au Lait Coeur Fondant Au Lait,Lu,225.0,France,2025-09-15,17.15
REC-537049,11218,Gaufres Au Sucre Perlé,-,300.0,France,2024-10-10,12.68
REC-911943,13632,Chips À LAncienne Nature,Cmi (Carrefour Marchandises Internationales),150.0,France,2025-11-30,4.45
REC-225721,5885,Sel Et Poivre,-,180.0,France,2024-02-12,14.92
REC-674813,5520,Tablette Dégustation Chocolat Noir G,Les Créations,180.0,France,2025-09-21,20.33
REC-362150,8096,PTit Déj Bio Céréales Et Chocolat,-,190.0,France,2024-04-18,4.59
REC-378651,11845,Cookies Chocolat Noisettes,Carrefour Bio,200.0,Frankrijk,2025-12-28,8.63
REC-765266,12093,Dipster,Carrefour,170.0,France,2025-12-14,15.35
REC-678283,13434,Chocolat Noir Aux Éclats DAmandes,Alter Eco,100.0,France,2025-09-08,18.13
REC-526402,12595,Snacks A Jacks Chocolate Chip Rice Cakes G,Snack A Jacks,180.0,France,2024-04-17,4.86
REC-247704,12305,Dark Chocolate Bar With Cranberries And Macadamias,Eat Natural,345.0,France,2024-12-28,7.33
REC-360645,8571,Pipers Lye Cross Cheddar Onion Crisps,Pipers,150.0,France,2025-09-22,9.9
REC-136960,13642,,Pringles,165.0,France,2025-12-22,12.58
REC-432468,14210,Raw Fruit Nut Bar,Nakd.,135.0,Spain,2025-05-01,22.52
REC-896481,8436,Snack Aper Matutano Doritos TexMex G,Doritos,120.0,France,2024-10-01,9.3
REC-346240,7082,Fibrextra,Misura,330.0,法国,2024-02-11,14.43
REC-810414,9410,Choco Chip Cookies,Schär,200.0,France,2025-04-27,10.19
REC-196394,9919,Digestive Choco,-,270.0,France,2024-08-24,2.74
REC-227714,7133,Cuor Di Cereale,Gullon,265.0,France,2025-03-08,12.52
REC-309234,7988,Galleta Boer Sabor Coco,Coral,450.0,France,2025-06-12,12.68
REC-570728,13112,Maria,Gullón,250.0,Belgium,2024-03-22,15.36
REC-318805,13443,Lu Thé Pocket,Lu,264.0,France,2026-01-01,21.95
REC-454748,14468,Kp Dry Roasted Peanuts,Kp,415.0,France,2025-12-19,23.96
REC-582396,7346,Nature Valley Crunchy,Nature Valley,160.0,Frankrijk,2024-07-11,4.11
REC-497572,7573,Kingsize Peanuts Unsalted,Snacks Of The World,375.0,France,2025-07-03,12.68
REC-832139,10919,Kinder Cards FamilyPack Days,Ferrero,256.0,France,2024-12-18,11.72
REC-485234,10933,Organic Peruvian Cocoa Dark Chocolate,Moser Roth,100.0,United Kingdom,2025-04-08,24.43
REC-695546,12172,Nascondini Mb G Int Eu,Mulino Bianco,330.0,Hrvatska,2024-02-21,7.68
REC-775836,13262,Salted Potato Rings,Hula Hoops,45.0,United Kingdom,2025-12-08,22.27
REC-922538,11230,Trufas,Lacasa,250.0,Morocco,2024-12-21,13.28
REC-963706,10143,Granola Cookie Cœur Extra Moelleux,Granola,528.0,France,2025-01-05,9.71
REC-886381,5823,Oaty Crispy Avoine Cacao X Barres De G,-,115.0,Fr,2024-07-15,15.3
REC-966843,6397,Avoine Miel,Nature Valley,115.0,France,2024-05-08,23.61
REC-951651,7853,Spéculoos,Sondey,5002250.0,France,2025-06-15,2.7
REC-466621,12051,Chocolat Noir Bio Cacao,Fair,100.0,France,2025-06-22,2.59
REC-479956,8720,Glico Mikado Go Chocolat Au Lait,Lu,39.0,France,2025-11-02,1.02
REC-267547,5737,Triangolini Sésame,Belin,100.0,France,2024-12-24,3.81
REC-600661,6897,G Dragölo Haribo,Haribo,300.0,France,2025-03-22,8.33
REC-758659,11467,Bénénuts DS Bugles Goût Bacon,3D'S Bugles,85.0,France,2025-05-01,3.62
