Student_ID,Subject,Assignment_Name,Due_Date,Status,Grade_Feedback,Guardian_Signature
S11196,Geography,Tough Ask.,2024-09-11,Done,B,Yes
S07688,Math,Voice Rate Coach.,2024-10-06, Done ,A+,-
S04747,Arabic,All Western Bar Seem.,2024-10-02, Done ,C-,-
S06508,Math,House Plan.,2024-10-07,Done,F,No
S07964,Geography,Mother Spring Have.,2024-11-06,Pending,C,-
S02697,Math,Product Concern.,2024-12-10,Pending,A+,-
S09785,Science,Low Figure Top.,2024-09-23, Done ,F,-
S05173,History,Concern Learn.,2024-11-18,Done,D,No
S02523,Math,Once War.,2025-01-22,Not Done,A+,No
S09744,Geography,Kind Common More.,2025-06-03,Pending,A+,Yes
S11583,English,Nature Eight.,2024-09-25,Not Done,A,Yes
S10602,English,Consumer Sound Conference.,2024-12-19,Not Done,C-,Yes
S09760,English,Open Pick.,2024-10-05, Done ,F,Yes
S00479,History,Trouble National Conference.,2025-01-15,Not Done,B,-
S02242,English,Myself Firm.,2024-11-08, Done ,C,Yes
S06336,Geography,Behind Executive.,2025-02-22,Pending,C-,-
S00083,History,Long Fight Hold.,2024-11-25,Pending,B-,No
S11523,Arabic,Ready Everything.,2024-09-17,Not Done,B,No
S10462,Science,Parent Person.,2024-11-18,Not Done,B-,No
S02178,History,Among Few Out.,2025-02-24,Done,D,Yes
S03168,History,Son Entire Seem.,2025-05-03,Pending,A,No
S04703,Math,Determine Across Source.,2024-10-12,Not Done,D,-
S01455,English,Red Seek Weight.,2024-09-10,Not Done,C-,Yes
S08627,Arabic,Modern Case Condition.,2025-01-30,Not Done,A,-
S12148,Math,Enter Field.,2024-09-20,Not Done,B,Yes
S10598,Geography,Arrive Race Director.,2024-10-03,Done,B,No
S07100,Geography,Eight Call Author.,2025-01-14,Not Done,C-,No
S06951,Geography,By Make Bag.,2024-09-28,Pending,F,No
S02122,History,Game Thank.,2025-02-04,Pending,C-,Yes
S02475,History,Music Back Painting Perform.,2024-10-10,Not Done,A,Yes
S02163,Science,Inside Worry Foot.,2025-08-01,Not Done,C,Yes
S04887,Science,Final Contain.,2024-09-19,Not Done,F,-
S07905,History,Country Development Weight.,2024-10-10, Done ,D,No
S05491,Math,Guess Onto.,2024-11-06, Done ,D,-
S05274,English,Sea Start Human Tax.,2024-12-27, Done ,C,Yes
S02473,Arabic,Hospital About Can.,2024-11-03,Done,B,No
S09512,Geography,Final Other.,2024-11-23,Done,A+,Yes
S09352,Science,Sort Show See.,2025-01-15, Done ,B,No
S11539,Science,Back Wish.,2024-12-29,Pending,A,-
S01622,Science,Successful Guy.,2024-10-15, Done ,A+,-
S00650,English,Parent View Others.,2025-02-25, Done ,F,No
S02417,History,Beat His Lead.,2024-10-18,Done,B-,-
S09026,English,Floor Site Then.,2025-02-08,Not Done,C,Yes
S06374,English,Husband Name Smile.,2024-11-07,Pending,B-,No
S00782,Science,Range.,2025-02-20,Pending,F,No
S10945,Geography,So Near Yourself.,2024-10-05,Pending,A+,Yes
S03208,Arabic,So Role.,2024-10-26, Done ,C,No
S11462,Arabic,Long Guy State.,2024-11-13,Done,C-,-
S07742,Arabic,Natural Fish.,2025-01-01,Not Done,C-,No
S10011,Arabic,Value Clear.,2024-05-12,Done,A+,Yes
S06927,Math,White Learn Character.,2024-09-09,Done,A,-
S06171,History,Center Floor The.,2024-11-25, Done ,C,No
S01166,Science,Throughout Program Pick.,2024-10-17,Not Done,C-,Yes
S08736,Math,Leader Audience Firm.,2024-11-02,Pending,D,No
S07184,Geography,Middle Fly Kind.,2024-10-23,Not Done,D,-
S00641,Math,Save What.,2025-01-10,Done,B,No
S02559,Arabic,Wind.,2024-09-11, Done ,D,No
S09924,Geography,Little Body Important.,2025-02-05,Done,B-,No
S11177,Math,Experience Night Rich.,2025-02-10,Done,F,-
S00500,Science,Accept Possible Radio.,2024-11-03,Done,C-,-
S08476,Math,North Movement.,2024-08-11, Done ,B,-
S05730,Math,Black Newspaper.,2024-10-02,Done,B,Yes
S01044,Math,Itself Law International.,2024-09-18,Pending,F,No
S02486,History,Traditional Short Especially.,2024-11-08,Pending,C-,No
S06968,Geography,Design Candidate Nation.,2024-12-20, Done ,A+,-
S03888,Science,Allow Owner Country.,2024-11-11,Pending,A+,No
S08296,Geography,Then Radio Help.,2025-02-03,Not Done,F,Yes
S08942,History,Thousand President.,2025-02-08,Done,C,No
S10108,Math,Because Them Why.,2024-11-01,Done,C,-
S11558,Arabic,Wonder Project Respond White.,2024-12-09,Done,C,-
S02857,Science,Really Garden Though On.,2025-03-09,Not Done,F,Yes
S04693,English,East Kind Guy.,2024-12-10,Not Done,D,No
S08432,Arabic,Us News Hit.,2024-12-22,Not Done,C-,No
S07835,Arabic,Name Mouth.,2024-10-13,Pending,C-,-
S06932,History,Mission Figure Bar.,2024-09-25,Done,B-,-
S03633,History,Sister Old Language.,2025-03-02,Done,C,-
S11507,English,Buy.,2024-12-03,Done,D,-
S01303,Math,Decade White Matter.,2024-02-10, Done ,D,No
S00490,Science,Nature Always Outside.,2024-11-24, Done ,C-,No
S01314,Math,Figure Think Voice.,2025-03-04,Done,C-,No
S03947,Math,Hour Firm.,2024-12-26,Done,A+,Yes
S01811,English,One Week Price Want.,2025-01-20,Done,B,No
S04946,Geography,Spend Pressure Take.,2024-12-01,Pending,C,-
S02708,History,Bag Rather Research.,2025-03-08,Done,B,Yes
S06902,Arabic,Shoulder Line Notice Present.,2025-03-07,Done,A+,-
S09439,History,Ahead Billion.,2024-12-31,Pending,F,No
S08658,English,Performance Art.,2025-02-06,Done,F,-
S05252,Geography,Weight.,2024-12-13,Done,F,No
S02130,Science,Condition Power.,2025-02-07,Not Done,F,-
S02318,Arabic,List Summer Full.,2024-12-26, Done ,A,Yes
S00626,English,Yourself Economy.,2024-10-04,Not Done,B-,No
S00465,Arabic,Response Pretty Treat Process.,2025-02-10,Done,D,-
S10850,History,Action Measure Hard.,2025-01-23, Done ,F,No
S06394,English,Work President Head.,2024-12-15,Not Done,F,Yes
S04644,Math,Tv Song.,2024-10-17,Done,A,Yes
S06227,Science,Something Attention Wear.,2024-12-26, Done ,A,No
S05826,History,Everything Song Manager Federal.,2024-11-18,Not Done,D,No
S05169,Science,Ago These.,2024-12-13,Pending,C-,No
S10660,Math,Edge.,2024-03-12, Done ,F,Yes
S07483,Math,Anything Politics Wall.,2025-03-07,Not Done,A+,Yes
S04067,Science,Hand Again.,2024-11-22,Done,B-,No
S05420,Arabic,Tend Fear Third.,2025-01-29, Done ,D,Yes
S04411,Science,Manage Laugh.,2024-12-15,Pending,F,-
S01779,Science,Movie.,2024-12-18,Not Done,B-,Yes
S03307,Arabic,Back Green Hold.,2024-12-04,Not Done,C-,No
S02268,Geography,Could Teach Us.,2024-10-22,Pending,C,Yes
S09276,English,Pass Week Lose Whatever.,2025-01-14,Not Done,B,No
S07840,Science,Person Respond.,2024-08-09,Not Done,C-,No
S05133,Math,Force Professor.,2024-09-08,Done,D,No
S00642,History,None Strategy As.,2024-12-31,Pending,C,-
S06987,Arabic,Stuff Data.,2025-01-11,Pending,C,-
S04967,English,State Situation.,2024-11-13,Done,C,Yes
S09417,Arabic,Eye Away.,2025-01-23,Done,B,No
S01890,History,Executive Subject.,2024-12-07,Pending,F,No
S00732,Math,Marriage Action Wish.,2025-01-28,Not Done,C,No
S06464,English,History.,2025-02-03,Not Done,A+,Yes
S03261,Science,Truth Decade.,2025-01-16,Done,D,-
S02346,History,Huge Money Key Break.,2024-12-24,Pending,B,-
S04357,Science,Yard Son Big.,2025-02-20, Done ,B,Yes
S10585,Math,Listen Red.,2024-12-25,Not Done,A+,No
S03320,History,Establish Make Line Fear.,2024-10-30,Done,C,Yes
S06325,English,Day Art Morning.,2024-12-24,Done,D,-
S00225,History,Close Anyone Cup.,2025-01-04,Not Done,D,No
S11453,English,Loss Picture.,2024-11-04, Done ,F,Yes
S09467,Science,Teach Foreign As.,2024-09-12,Done,C-,Yes
S01892,Math,Key Friend.,2025-02-19,Done,C-,-
S06169,Math,Factor International Stop.,2025-02-13, Done ,B-,-
S07631,Geography,Year Arrive.,2024-12-15,Done,D,Yes
S08382,Math,Issue Result.,2024-12-07,Done,C,Yes
S06607,Math,Theory Skill.,2024-09-27,Not Done,A+,-
S06504,Arabic,Small Try Senior.,2024-10-04,Done,F,Yes
S03113,Arabic,Similar Build.,2024-09-14,Not Done,B,-
S04526,English,Fast Avoid.,2024-09-08, Done ,B,Yes
S09249,English,Fall Church Require.,2024-09-11, Done ,D,Yes
S08376,History,How Forget Body.,2024-10-22,Pending,B,Yes
S06330,Math,Project Responsibility.,2024-12-15,Not Done,D,No
S00442,Geography,Buy Reality Population.,2025-01-22,Not Done,D,-
S03477,History,Hit Whole Life.,2025-01-19,Not Done,A,Yes
S03662,Science,Through Night.,2025-01-23,Not Done,B-,Yes
S01369,English,Staff Middle Body.,2025-03-09, Done ,C,-
S02985,Arabic,Population Call Eye Somebody.,2024-10-03,Not Done,D,No
S00663,Geography,East Lead Hope.,2024-11-15,Done,A+,Yes
S01366,History,Simply Keep.,2025-01-07,Not Done,D,No
S03445,English,Mr Into.,2025-01-25,Not Done,A+,No
S04637,English,Human Explain.,2025-09-02,Not Done,C-,-
S09849,Math,Must Federal.,2025-02-08,Not Done,A,Yes
S07014,Math,Possible Language.,2024-11-29,Pending,A,No
S06273,Science,Window Technology Debate.,2024-10-25,Not Done,B,No
S09692,Arabic,Appear Big.,2024-12-02,Done,A+,Yes
S12002,English,In Deep.,2024-05-10,Pending,A+,No
S04292,Math,Entire Picture For Can.,2024-10-02, Done ,C-,-
S04134,History,Serious Cold.,2024-12-25,Pending,C-,No
S05758,Math,Task Guess Order.,2025-03-03,Not Done,C,No
S08453,Science,Gas Eye Join.,2025-02-17, Done ,F,Yes
S04430,History,Garden.,2025-01-07,Done,A+,-
S10000,Geography,Large Anything Hotel.,2025-02-16,Pending,A,Yes
S03090,Science,Deal Other Somebody.,2024-09-20,Pending,D,No
S11935,Geography,Change Teacher.,2025-01-07,Done,B-,-
S09362,History,Painting Difference.,2024-09-12,Not Done,B-,Yes
S10614,Arabic,Road Bed My.,2024-10-03,Done,C,No
S08723,Arabic,Artist Field On.,2024-10-22, Done ,B,Yes
S02540,Arabic,Rather Safe Society.,2024-10-19,Pending,B-,No
S08599,Math,Song Start.,2024-09-14,Done,B,-
S08501,Math,Education Real Decade.,2024-10-23, Done ,C-,-
S11706,English,West Model.,2024-12-08,Done,C-,Yes
S11634,History,Fast.,2024-11-08,Not Done,B,Yes
S03317,Math,Either Power Evidence.,2024-12-09,Not Done,B-,No
S06278,Math,Kind Pick Town.,2024-09-22, Done ,C-,-
S01915,English,Amount Fine Mean.,2025-02-10,Pending,A,Yes
S08611,Geography,Son Wear Time.,2025-01-26,Pending,F,-
S07251,History,Section Movie Either.,2024-11-22,Not Done,B-,Yes
S00695,English,Five Area Alone Moment.,2025-02-10,Pending,A+,No
S02479,Science,Contain Program Leave Too.,2024-10-21,Done,B-,-
S05633,Geography,Small Inside Certain.,2025-01-07,Not Done,A+,-
S01238,Math,Century Board.,2025-01-23, Done ,D,No
S03850,Arabic,Much Less Position.,2025-01-03,Not Done,B-,-
S06709,English,For Try.,2024-12-02,Done,A,Yes
S11202,Geography,Tell National Man.,2024-11-07,Done,B,-
S05106,English,Chance Hold Stay Hospital.,2024-12-09,Pending,A+,Yes
S08144,English,Standard Source.,2024-11-30, Done ,B,-
S06937,Science,Or During.,2025-01-31,Not Done,A+,No
S11327,Math,Material Word.,2025-01-09,Pending,C-,No
S08017,Arabic,Mr None.,2024-10-13,Not Done,C,Yes
S09202,English,Treatment Seven.,2024-12-31,Not Done,A+,-
S05345,Geography,Light Debate Democratic.,2025-10-01,Done,A,Yes
S05444,English,Record Final He.,2025-02-24,Not Done,F,No
S01451,English,Quite Way.,2024-12-16,Done,A,-
S08367,English,Begin Career Already.,2024-11-25,Not Done,C,Yes
S10621,Geography,Letter Room Six.,2025-02-26,Pending,B,No
S00522,Arabic,Offer Poor Key.,2024-12-31,Pending,B-,-
S10335,English,Southern Manager.,2025-02-23,Not Done,D,Yes
S01737,Math,Side.,2024-04-12,Pending,D,No
S03632,Arabic,Stuff Growth Four.,2024-12-28, Done ,F,No
S03997,History,Stage Amount.,2024-12-16,Pending,A+,Yes
S06816,Math,Himself Fund.,2024-12-12,Not Done,C,Yes
S01019,Math,Audience Concern Quickly.,2025-01-19,Done,C,-
S04612,English,Court Place.,2024-11-16,Done,B-,No
S07754,Geography,Station Space When.,2024-12-05,Pending,B-,No
S00881,Geography,Production.,2024-12-15,Not Done,F,No
S11356,Math,Similar People Speak.,2024-09-29,Done,A,Yes
S00533,History,Test Somebody Wall Occur.,2024-09-28,Not Done,A+,Yes
S10787,Science,Attorney Medical Star.,2024-11-23,Not Done,A+,No
S06354,Math,Old Respond Direction.,2024-11-01,Done,B-,Yes
S00167,Arabic,Accept Operation Away Customer.,2024-11-24,Done,C-,-
S12003,Math,Cup Stuff Particularly.,2024-10-03,Done,D,No
S03189,Arabic,Point Various.,2024-10-24,Not Done,C,No
S05380,Geography,Moment System Window.,2024-12-07,Done,D,No
S04142,Arabic,Officer.,2024-09-11,Not Done,B,Yes
S05093,English,Civil Mrs Save Without.,2024-10-21, Done ,F,No
S05357,Science,Again Say Rest.,2025-09-02, Done ,A,-
S03904,History,Million Speak Degree.,2024-12-24,Done,B,Yes
S01405,Science,Ahead Wait.,2024-11-21,Not Done,A+,Yes
S07982,Math,Water Receive Item Cause.,2024-12-04,Done,B-,No
S10444,History,Beautiful Sister End.,2024-12-14,Not Done,A,Yes
S09029,Math,System.,2024-09-26,Not Done,B,No
S03049,Math,All Free.,2024-11-19,Not Done,A+,-
S00870,History,Back Drive Matter.,2024-11-06,Not Done,B,No
S06424,Geography,Ten Can.,2024-10-05,Not Done,F,No
S08972,Math,Happy Around Mr.,2025-01-28, Done ,B,-
S09921,Geography,Blood Manager When Ahead.,2025-02-22,Done,A,No
S08442,Arabic,Available Charge.,2025-02-14,Done,A+,Yes
S06578,History,Right It.,2025-03-09, Done ,B,-
S02584,Science,Child Win.,2024-09-13,Not Done,A+,No
S03806,Math,Produce Expert Loss.,2025-02-02,Done,F,-
S01633,Geography,Him Especially.,2024-09-22,Done,C-,Yes
S00171,Math,Question Point Technology.,2025-01-20,Done,C,No
S06438,Geography,Democrat Against.,2024-09-17,Done,B,Yes
S04946,Math,Instead Treat.,2025-01-02,Pending,B,Yes
S11758,Arabic,Certainly.,2024-12-22, Done ,A,Yes
S07566,Math,Air Hair Apply.,2024-12-08,Not Done,A,No
S07135,Science,Fine Left Hour.,2024-11-14,Pending,F,Yes
S00361,Arabic,Change Certain.,2025-01-21,Pending,A+,Yes
S04023,English,Grow Subject Certainly.,2024-11-18,Done,A+,No
S00817,English,Activity Skill.,2024-09-14, Done ,B-,Yes
S00080,English,Million Many Miss.,2025-01-23,Not Done,C-,-
S11645,History,Trouble Shake.,2024-09-23,Pending,A+,No
S00239,Geography,Keep Also Mean.,2025-10-01, Done ,C-,No
S07796,History,Life Keep.,2025-03-02,Not Done,C-,No
S07598,Geography,Congress Line.,2024-10-17,Done,C,Yes
S03928,History,Follow.,2025-02-11, Done ,B-,No
S11349,History,Step Occur Money.,2024-09-11, Done ,A,No
S06296,Arabic,Full Plan House Camera.,2024-11-08,Not Done,C-,Yes
S06084,Science,Produce Support Within.,2024-09-15,Pending,F,No
S09051,Arabic,Their Them Yard.,2025-03-04,Not Done,A,-
S10725,Science,Bit.,2024-12-18,Pending,B,No
S08490,Science,Majority Culture Born.,2025-01-21,Not Done,B-,-
S02729,History,Budget Item.,2025-03-05,Not Done,B-,Yes
S00496,Geography,Face Expert Discuss.,2024-03-11,Not Done,A+,-
S00368,Math,Go Chair.,2025-01-08,Not Done,A+,-
S06519,Geography,Leader.,2025-02-13,Done,D,-
S11458,History,Home Two.,2024-11-09,Pending,A,No
S03036,Science,Attack Particular Southern.,2025-01-02,Pending,A+,-
S01414,History,Economy Impact.,2024-11-15,Done,D,Yes
S11825,Arabic,Those All Accept.,2024-12-30,Pending,C-,No
S10166,English,Soldier Tv Receive.,2024-04-11,Done,C,Yes
S03100,History,Defense Any Sell.,2024-11-27,Not Done,B,No
S02338,Science,Cost.,2024-10-23, Done ,C-,No
S12085,English,Wear As Recently.,2024-11-16,Done,A+,No
S01636,History,Perform Matter Throughout.,2024-11-02,Not Done,B,Yes
S05123,Arabic,Its Score Often.,2024-10-24,Done,B-,-
S02733,History,Very Wear Especially Charge.,2025-01-27,Done,C-,No
S05860,History,Gun State.,2024-09-30,Done,A+,Yes
S06954,Arabic,Allow.,2024-10-25,Done,B,Yes
S05776,Science,Person Marriage.,2024-12-25,Done,A,No
S09024,Geography,Set.,2024-09-25,Not Done,A+,No
S05359,History,Live.,2025-02-07,Not Done,A+,Yes
S08676,Geography,Source Mother.,2025-02-07,Done,A,-
S05022,History,Measure Card Animal Visit.,2025-02-14,Not Done,B,-
S01153,English,Computer New Mr.,2024-10-31, Done ,A+,No
S07656,History,Conference.,2025-01-06,Done,B-,No
S02452,Science,Else Itself Perhaps.,2025-03-05, Done ,F,No
S06636,English,Ball Huge Think Attorney.,2025-02-27,Not Done,A,-
S11233,History,Door Consider.,2024-09-20,Done,D,Yes
S11521,Math,Charge Admit Subject.,2025-03-05, Done ,A+,-
S02192,Arabic,Around Thousand Simply Break.,2024-09-15,Not Done,C,No
S08211,History,Involve About.,2024-09-20,Done,C,Yes
S05714,Arabic,Maintain Outside.,2025-01-15, Done ,B-,-
S06173,Science,Out Manager Night Remain.,2024-10-08,Pending,B-,-
S01740,Arabic,Project Coach.,2025-01-25, Done ,B,No
S06169,Science,Product Me About.,2025-01-23,Not Done,F,-
S09919,Arabic,Development Increase.,2024-09-18,Not Done,C,Yes
S04370,English,Letter Will Ball.,2024-10-28, Done ,A+,Yes
S06256,Geography,Reach.,2025-01-13,Not Done,A+,Yes
S12072,Arabic,Maybe Mention Able.,2025-03-07,Done,D,-
S09149,Geography,Various Change.,2024-12-03,Done,C-,No
S03072,Arabic,Appear Himself.,2025-09-03,Pending,D,-
S08627,Arabic,Financial Tend.,2025-07-03, Done ,F,-
S03248,Math,Data End Likely.,2025-01-14,Not Done,D,No
S04034,Science,View Suffer.,2024-11-23,Not Done,A,Yes
S10743,Science,Minute Want Generation.,2024-10-02,Done,D,No
S07969,English,Type Teacher.,2025-02-18,Pending,B,-
S06615,Arabic,Result Ago Improve.,2025-02-13, Done ,C,Yes
S08249,Arabic,Certain Outside.,2025-01-24,Done,B-,Yes
S00507,Science,This Price.,2024-10-24,Done,C,-
S09956,History,So Behavior Involve.,2025-01-11,Pending,F,No
S02034,History,It Tough.,2025-01-30,Not Done,B,Yes
S10003,Math,Around Blood Capital.,2024-10-25,Done,B-,Yes
S09231,English,Bar Determine Hit.,2024-10-10,Not Done,A,No
S00262,English,Throw Weight.,2024-11-09,Not Done,C,-
S02453,Arabic,Position Too Be.,2024-09-27,Not Done,F,-
S10448,Arabic,Follow Gun Attention.,2024-08-12,Not Done,B-,Yes
S08083,History,Sing Major Control.,2025-03-05,Done,C,Yes
S10283,Math,Sure Agent Heavy.,2024-11-29,Not Done,A+,-
S09656,English,Too Way According.,2025-07-03,Not Done,F,No
S09571,History,In Next.,2025-01-25,Done,C-,No
S09503,English,This Reason.,2024-11-22,Not Done,A,Yes
S11840,English,Actually Entire Camera.,2024-12-10,Not Done,A+,No
S04719,Math,Employee Town Approach.,2025-01-13,Not Done,B,No
S05270,Arabic,Pull Oil.,2025-05-01,Done,A+,Yes
S10806,English,War East.,2025-03-08,Done,D,-
S11324,History,Study Serious Adult.,2024-12-22,Done,B-,No
S09988,English,Time.,2024-10-24,Pending,C-,-
S12016,Geography,Talk Suggest.,2025-01-25, Done ,C-,Yes
S02009,Arabic,With.,2024-10-17,Done,B,-
S06418,Geography,Two Else Many Tax.,2025-02-27,Done,F,-
S06294,Geography,Relationship Decade Many.,2025-01-03,Done,A+,Yes
S09466,Math,The Any Congress.,2024-11-05,Not Done,A,-
S07219,English,Hair Final.,2024-11-03,Done,B-,-
S03116,Math,Financial That Pattern.,2025-02-17, Done ,D,-
S02246,Geography,Learn Together.,2024-12-26,Pending,C,Yes
S11060,Arabic,Music Doctor Magazine.,2024-10-01,Done,A,Yes
S10029,Math,Natural Certainly Million.,2024-11-13,Done,B-,Yes
S10678,Geography,Pull Figure.,2024-11-28,Pending,A+,No
S10967,Arabic,Share Choice Test.,2024-04-10, Done ,C,-
S04633,Science,Smile Same Foot.,2025-02-17,Done,C,No
S08235,History,Store Such.,2024-05-11,Not Done,C-,-
S04218,History,Game Today Whatever.,2024-11-06,Pending,D,Yes
S02049,History,Owner Meeting Kind.,2024-12-02,Done,B,-
S08942,Math,Seven Attention Just.,2024-10-02,Pending,D,-
S01743,Geography,These Catch Big.,2024-09-22,Pending,A,-
S09203,Geography,Medical Action.,2024-11-13,Pending,A+,-
S00939,English,Sing Save Leave.,2025-03-02, Done ,B-,No
S04347,Math,Old Rest Cut Produce.,2024-09-19, Done ,B-,-
S11413,Science,Vote.,2025-03-06,Not Done,D,-
S03666,Geography,No Thought Too.,2024-12-21,Not Done,A+,No
S08847,History,Popular Sign Sport.,2024-08-12, Done ,C,No
S05381,Geography,Travel.,2024-12-11, Done ,B-,-
S11685,History,Reason Moment Single.,2024-10-11, Done ,B-,-
S08506,Science,Word Agree Stay.,2024-10-31,Pending,F,-
S03477,Science,Student Society Hour.,2025-03-09,Not Done,C,No
S10566,Geography,Pretty Still.,2025-02-16,Not Done,A,-
S11458,History,Recently Visit.,2024-09-23, Done ,D,No
S03513,English,Wear Lay Technology Final.,2024-11-11, Done ,A,No
S06794,English,Eight Old.,2024-10-16,Not Done,B-,Yes
S01333,Geography,Soldier Ready Try.,2025-03-08,Pending,D,Yes
S08179,English,On Wide Make.,2025-01-02,Done,B-,No
S05412,English,Security Mother Probably.,2025-01-24,Not Done,D,No
S04532,Math,Understand Suggest Important Physical.,2025-03-09,Not Done,B,No
S03061,Arabic,Song Threat Message.,2024-11-08,Done,B-,-
S10214,History,Believe.,2025-01-07,Done,A,-
S05158,English,Management Vote Window.,2025-01-08,Pending,B-,No
S11584,Geography,Chance Page Over.,2024-09-24,Done,A+,Yes
S03339,Science,Lay Card.,2025-02-24,Not Done,F,-
S07280,Geography,Call Return.,2024-11-05,Not Done,C,-
S04965,English,Color Crime Win.,2025-03-03,Done,D,Yes
S11245,Science,Trial Most.,2025-01-01,Not Done,C,-
S04666,Math,Close Deal Minute.,2024-12-27,Done,C-,No
S00312,Arabic,Student.,2024-09-12,Done,B-,No
S05684,Math,Ago Sign.,2025-02-27, Done ,A,Yes
S05922,History,Deal Main.,2025-02-05,Done,F,-
S10223,English,Agree Business.,2025-02-28,Pending,B-,Yes
S05948,Geography,Chance.,2024-12-20,Not Done,A+,-
S05641,English,Good Material Main Hot.,2024-09-20, Done ,F,No
S09552,Science,During.,2025-02-28,Not Done,C-,-
S11836,Science,Site Machine.,2024-09-18, Done ,A+,-
S01699,Science,Will That Say.,2025-03-06,Not Done,B-,Yes
S05167,Geography,Pressure Phone.,2024-09-13, Done ,C-,No
S10612,Science,Daughter Meeting Station.,2025-02-18,Not Done,A+,Yes
S08380,English,Prove Yet National.,2024-11-29,Not Done,C,No
S00103,Science,Many Without Him.,2024-11-11,Done,C,No
