Student_ID,Date,Subject,Attendance_Status
S05375,2024-08-27,History,Late
S09335,2024-10-22,Science,Excused
S05374,2024-11-30,Arabic,Excused
S02288,2024-08-15,Science,Present 
S10756,2024-04-09,Science,Absnt
S00551,2024-09-10,Science,Excused
S07371,2024-04-16,Arabic,Late
S09494,2024-05-26,Science,Late
S02504,2024-05-08,Science,Excused
S07290,2024-09-14,Geography,Absnt
S08467,2024-10-24,Arabic,Absent
S01693,2024-04-19,Math,Present
S01905,2024-11-23,Science, Late
S00211,2024-11-28,Science, Late
S02933,2024-06-11,Arabic,Left Early
S09193,2024-12-18,Science,Absent
S07240,2024-06-03,History,Late
S03374,2024-06-05,History,Late
S05947,2025-01-21,English,Late
S02948,2024-12-07,History,Excused
S01757,2024-04-16,Arabic,Excused
S06236,2024-08-25,Science,Present
S07315,2024-04-24,Science,Absnt
S06407,2024-07-11,Geography,Left Early
S07990,2024-05-10,Math,Present
S11540,2024-08-05,History,Absent
S04471,2024-06-19,Science,Late
S07497,2024-06-23,Math,Late
S07629,2024-11-17,History,Present 
S04026,2024-12-01,Arabic,Present
S00315,2024-07-29,English,Late
S02437,2024-08-25,Science,Present
S04451,2024-06-19,Science,Left Early
S00256,2024-09-26,Geography,Present 
S06592,2024-10-30,English,Present 
S00637,2024-04-15,Science,Late
S11660,2024-10-21,Math,Late
S09752,2024-04-09,Arabic,Left Early
S06840,2024-12-09,History,Present
S00982,2024-09-28,History, Late
S08367,2024-10-05,History,Present
S08243,2024-05-04,History,Absent
S01913,2024-05-18,Math,Left Early
S07406,2024-08-15,English,Present
S06607,2024-11-05,English,Absent
S00518,2025-01-15,Math,Present
S02948,2024-06-25,Arabic,Left Early
S02433,2024-06-21,Geography,Absent
S08334,2024-12-22,Science,Left Early
S07779,2024-04-14,Math,Absnt
S04639,2024-11-30,Math,Absent
S10431,2024-10-06,English,Present
S00026,2025-03-02,Arabic,Absnt
S04722,2024-08-18,History,Late
S04922,2024-11-07,Science,Late
S01592,2024-08-12,Math,Present 
S02626,2025-01-17,Arabic,Left Early
S05460,2024-05-19,Math,Present 
S06442,2024-03-30,Geography,Excused
S10591,2024-11-07,Arabic,Excused
S09202,2024-10-07,Geography,Absent
S08468,2024-07-11,Math,Present 
S10896,2024-04-02,History,Late
S07690,2025-03-09,History,Left Early
S07348,2024-12-24,Math,Excused
S11889,2024-08-19,English,Excused
S10291,2025-01-05,English,Late
S08022,2024-10-11,Science,Absent
S05929,2024-03-27,History,Absnt
S00025,2024-10-21,English,Present 
S10822,2024-11-13,History,Absnt
S10287,2025-02-15,English,Absent
S03531,2024-06-22,History, Late
S12049,2024-04-01,Arabic,Left Early
S10535,2024-12-16,English,Left Early
S02353,2024-03-27,History,Present 
S00073,2024-12-22,Arabic,Absent
S11871,2024-09-07,Geography,Absnt
S06480,2024-08-27,History,Absent
S11051,2024-07-04,Science,Absent
S03591,2024-05-15,History, Late
S08451,2025-01-07,Math,Present
S10604,2024-03-24,English,Excused
S03948,2024-05-12,Arabic,Absnt
S01181,2024-11-08,Math,Left Early
S11653,2025-01-31,Arabic,Present 
S09188,2025-03-06,English,Late
S10368,2024-06-17,Math,Left Early
S05700,2024-07-14,English,Present 
S11708,2024-03-22,English,Excused
S07098,2024-05-02,Arabic, Late
S00645,2024-06-25,History,Excused
S04365,2024-12-01,Science,Late
S05568,2024-05-10,Geography,Late
S06996,2024-04-07,Geography,Present 
S00207,2024-11-19,Science,Present
S02252,2024-08-12,History,Present 
S06157,2025-02-19,Science,Late
S05256,2024-05-28,English,Present
S09137,2024-06-04,History,Present
S06103,2024-10-05,Math,Absent
S07773,2024-12-05,English, Late
S07588,2024-11-23,Arabic,Late
S12017,2025-01-31,English,Left Early
S08987,2024-12-31,Science,Present 
S04663,2024-11-10,Math,Present 
S08889,2024-05-12,History,Absnt
S02693,2025-02-03,Arabic,Left Early
S01982,2024-05-25,Geography,Left Early
S11864,2024-03-09,Geography, Late
S09315,2025-03-04,English,Left Early
S07058,2025-01-29,History,Present
S08378,2024-03-19,Math,Present
S11365,2025-02-28,Science,Late
S08935,2025-01-22,Science,Absent
S11770,2024-07-15,History,Left Early
S04510,2024-07-10,Science,Absent
S07401,2024-07-26,Arabic,Present
S07133,2024-11-28,Science, Late
S01280,2025-02-04,History,Late
S04490,2024-10-31,History,Late
S11941,2024-12-14,Science,Absnt
S00945,2024-08-13,Arabic,Excused
S09837,2024-04-11,Science, Late
S05151,2024-05-17,Science, Late
S05426,2024-12-10,Arabic, Late
S06063,2024-09-23,History,Absent
S11542,2024-10-02,Arabic,Present
S01480,2024-10-21,Science, Late
S09441,2025-01-02,English,Excused
S09751,2025-02-23,English,Absnt
S11251,2024-09-06,Math,Present
S10344,2024-03-20,History,Present
S10236,2024-11-19,Math, Late
S06178,2024-03-18,Science,Absent
S07787,2024-07-06,Science,Absnt
S03651,2025-02-04,English,Left Early
S03922,2024-12-21,Geography,Late
S04984,2024-06-02,English,Present 
S03409,2024-08-02,Math,Late
S10754,2024-11-06,Arabic,Late
S10630,2024-03-09,Math,Late
S09634,2024-11-17,Arabic,Present
S10372,2024-08-18,English,Present 
S03483,2024-10-23,Science,Excused
S00382,2025-02-08,English,Absent
S11410,2024-06-13,Science,Left Early
S00848,2024-03-10,Arabic,Left Early
S08523,2024-11-05,Geography,Excused
S08654,2024-12-27,Geography,Present 
S09811,2024-10-08,Geography,Absent
S01195,2025-02-12,Science,Present
S08252,2024-03-12,English,Left Early
S05323,2024-08-10,Geography,Present
S05676,2024-06-10,English,Left Early
S00042,2024-09-03,History,Excused
S07572,2025-02-17,Geography, Late
S02899,2024-11-16,Science, Late
S03483,2024-09-18,Science,Present 
S03216,2024-05-13,Science,Late
S00947,2024-05-23,English,Left Early
S03896,2024-11-22,Geography,Excused
S04025,2024-05-11,Math,Present
S05082,2024-09-25,Arabic,Present 
S09493,2024-08-06,English,Left Early
S05579,2025-02-11,English,Present 
S09017,2024-05-07,Arabic,Present 
S05073,2024-05-24,History,Late
S03896,2024-05-27,Arabic,Late
S05310,2024-12-03,Math,Present
S06127,2024-06-07,Science,Absent
S06671,2024-06-24,Geography,Late
S07413,2024-06-04,Arabic,Absent
S01008,2025-03-07,English,Left Early
S08523,2024-10-27,English,Excused
S00264,2024-09-11,Arabic,Left Early
S08634,2024-11-08,Arabic,Excused
S00788,2024-04-19,History,Present
S04669,2024-07-01,Math,Present
S03236,2024-04-06,History, Late
S07003,2024-12-25,English,Absnt
S06871,2024-04-27,English, Late
S11009,2024-07-10,Science,Left Early
S05880,2024-07-04,Science,Left Early
S00001,2024-05-15,Arabic,Absent
S08538,2024-06-21,History,Absent
S01130,2025-02-26,History,Excused
S08057,2024-10-29,Math,Present 
S09532,2024-04-13,Science,Excused
S01588,2024-10-08,Arabic,Excused
S08474,2024-08-27,English,Present 
S00221,2024-09-15,History,Late
S02008,2024-08-01,Geography, Late
S02176,2024-04-08,Geography,Present 
S08449,2024-08-09,Math,Absnt
S11085,2024-05-01,Science,Present 
S09753,2024-03-23,Arabic, Late
S00880,2024-11-10,History,Present 
S03229,2024-09-07,English,Excused
S08735,2024-09-02,Math,Excused
S03420,2024-09-21,History,Present
S07891,2024-06-20,Geography,Absnt
S11599,2024-07-20,Arabic,Absnt
S07463,2024-09-04,English,Absnt
S02703,2024-08-26,Arabic,Excused
S09203,2024-03-12,Science,Present 
S02048,2024-07-21,Geography,Excused
S02991,2024-11-09,Science,Absnt
S08777,2024-06-19,Geography,Present 
S07849,2024-04-25,Arabic,Late
S10426,2025-02-07,History,Left Early
S10971,2024-10-04,English,Left Early
S02186,2024-10-20,Science,Late
S01377,2024-08-13,Arabic,Late
S08793,2024-05-06,Arabic,Late
S02134,2024-05-12,Math, Late
S09261,2025-01-25,Math,Excused
S11318,2025-03-09,Geography,Late
S05375,2024-07-23,History,Excused
S12002,2024-11-02,English,Present
S02827,2024-09-16,History,Absnt
S08079,2024-07-16,Math,Left Early
S03321,2024-04-01,Science,Left Early
S02154,2024-08-20,Arabic,Present
S09370,2024-05-18,Science,Late
S07599,2024-08-31,English,Excused
S05935,2025-03-05,English,Absnt
S06759,2024-03-11,Geography,Absent
S00515,2024-09-13,English,Absnt
S05480,2024-12-03,English,Present
S09438,2024-03-26,Science,Left Early
S10087,2024-09-07,Geography,Excused
S02769,2025-02-27,English,Absnt
S10288,2024-10-25,Geography,Present 
S01424,2025-02-04,Science, Late
S12046,2024-12-30,Science,Present
S09635,2025-02-26,English,Excused
S09597,2024-11-26,Science, Late
S06594,2024-12-15,History,Absnt
S11818,2024-05-23,Arabic, Late
S10586,2024-03-16,Arabic,Excused
S11207,2024-10-01,Math,Excused
S00725,2024-09-28,Geography,Present 
S12014,2024-10-20,Geography,Present 
S01087,2024-11-14,Science,Late
S03557,2024-04-21,Math, Late
S04968,2024-06-22,Science,Absnt
S05757,2024-12-20,Geography,Late
S07073,2024-10-09,Science,Late
S01669,2024-07-10,Arabic,Absnt
S04004,2024-12-31,Geography,Present
S07298,2024-04-18,English,Absent
S03477,2024-10-20,Math,Present
S01832,2024-12-02,Arabic,Present 
S12102,2024-12-20,Geography,Left Early
S03428,2024-06-08,Geography,Present
S10058,2024-10-24,History,Late
S05777,2024-03-31,Geography,Absent
S10263,2024-06-27,Science,Excused
S10650,2024-04-22,Math, Late
S07115,2024-03-26,English,Excused
S04344,2024-11-12,Science,Absent
S06790,2024-12-26,Arabic,Absnt
S08393,2025-02-22,Geography,Late
S03531,2024-07-29,Arabic, Late
S05427,2024-11-16,History,Present
S08534,2024-08-06,Geography,Present
S07938,2024-05-09,Science,Absnt
S02496,2024-07-23,Science,Present
S11473,2024-09-07,Arabic,Excused
S08766,2024-12-20,Math,Excused
S10145,2024-10-12,History,Present 
S10107,2024-10-02,Geography,Present
S09340,2024-04-07,Arabic,Late
S03500,2024-12-29,Science,Present 
S09092,2025-02-16,Geography,Excused
S08018,2025-02-14,English, Late
S00623,2024-09-30,Arabic,Present
S05992,2024-04-10,History,Late
S03956,2024-06-22,History,Late
S09895,2025-02-22,Math, Late
S01912,2024-03-19,Math,Left Early
S06730,2025-02-25,History,Late
S09252,2024-08-03,English,Absent
S11363,2024-04-13,History,Present 
S08454,2025-03-01,History,Late
S04091,2024-12-12,English,Excused
S01323,2024-10-09,Geography,Present 
S02180,2024-05-11,Arabic, Late
S04506,2024-12-14,Geography,Absnt
S08033,2024-04-11,Science,Late
S03166,2024-12-11,Geography,Excused
S00947,2025-01-23,Geography,Absent
S05668,2024-08-09,Science,Present
S00638,2025-02-24,History, Late
S04289,2024-08-28,Arabic,Present 
S00730,2024-07-30,English, Late
S05173,2024-10-09,Arabic,Present
S02969,2024-12-09,History,Left Early
S02346,2024-09-20,Arabic,Left Early
S11820,2024-04-22,Science,Absnt
S10639,2025-02-04,Math,Absnt
S00481,2024-04-09,English,Absnt
S04946,2024-05-23,History, Late
S06076,2025-02-07,Science,Present
S01492,2025-02-24,Science,Late
S10400,2024-08-21,Science,Left Early
S03929,2024-08-02,Arabic,Excused
S02044,2024-07-25,English,Left Early
S11911,2024-04-09,Arabic,Left Early
S01209,2024-05-21,Science,Present 
S08233,2024-10-30,Science,Absnt
S03745,2024-11-26,History,Late
S07503,2024-11-16,Math,Present 
S11493,2024-06-16,Math,Left Early
S00683,2024-08-26,Math,Absnt
S11130,2024-07-20,Geography,Left Early
S12138,2024-03-15,Geography, Late
S01930,2025-01-17,English,Absent
S06416,2024-06-14,Science,Present
S03033,2024-04-27,Arabic, Late
S09796,2024-07-07,Geography,Absent
S02884,2024-08-18,Arabic,Present 
S06594,2024-04-27,Arabic,Present
S02725,2024-07-24,History, Late
S04911,2024-03-28,Science,Absnt
S01482,2024-10-04,Science,Present
S07199,2024-08-29,Geography,Excused
S00374,2024-05-20,Science,Late
S02079,2024-09-30,Science,Left Early
S05228,2025-03-06,Arabic,Present
S03455,2024-08-14,Arabic,Late
S11270,2024-05-10,Math,Absnt
S06466,2024-05-14,Arabic, Late
S09021,2024-11-20,English, Late
S05992,2024-09-02,English,Present
S03099,2025-02-28,Arabic,Present
S07645,2024-12-14,Science, Late
S01468,2024-07-04,Geography, Late
S11780,2024-06-10,Arabic, Late
S02997,2024-07-16,Science,Absnt
S10413,2024-03-27,Arabic,Present
S01375,2024-09-28,History,Present
S01487,2024-10-15,Science,Late
S11092,2024-09-29,Math,Absnt
S04959,2025-01-09,English,Present
S00160,2024-09-19,History,Present 
S03416,2024-08-08,Science,Left Early
S03174,2024-12-26,History,Absent
S05213,2024-12-01,Math,Present 
S01230,2024-10-22,English,Absent
S02618,2024-09-08,English,Absnt
S04541,2024-11-23,History,Absnt
S09902,2024-12-13,Geography,Absent
S02101,2024-07-26,Arabic,Absnt
S04040,2024-06-04,Arabic,Excused
S08598,2024-10-27,History,Present 
S01424,2024-06-01,Math, Late
S10228,2024-07-28,History,Absnt
S04123,2024-08-20,Arabic, Late
S00725,2024-03-12,Arabic,Present 
S09121,2024-12-17,English,Excused
S00127,2024-10-28,Geography,Late
S04474,2024-06-22,Arabic,Absnt
S10980,2024-03-19,Arabic,Excused
S03162,2024-11-03,History,Left Early
S01712,2024-11-14,History,Excused
S10593,2024-04-25,History,Absnt
S08544,2024-10-19,Science,Present
S00907,2024-07-10,Arabic, Late
S09942,2024-06-29,Arabic,Late
S03401,2024-06-23,Math,Late
S06381,2024-09-04,Geography,Absnt
S11961,2024-05-15,Math,Late
S00688,2024-07-16,Arabic,Left Early
S01401,2024-07-15,History,Absnt
S06992,2024-03-13,Arabic,Present 
S00599,2024-05-24,Geography, Late
S06937,2024-08-31,Science,Present
S00996,2024-06-13,Geography, Late
S06126,2024-07-26,Math,Excused
S08004,2024-05-14,English,Absent
S06261,2024-09-23,English,Absent
S09300,2024-07-04,History, Late
S11488,2024-04-04,Arabic, Late
S08902,2024-10-05,History,Left Early
S03876,2024-08-30,Science,Absent
S05263,2024-04-18,History,Present
S06262,2025-02-16,Geography,Absent
S05050,2024-09-13,Geography,Late
S01857,2024-10-26,Math,Left Early
S11812,2024-10-07,English,Present
S10106,2025-03-03,Math,Absent
S01315,2024-06-16,English,Present
S03235,2025-01-16,Science,Late
S10065,2024-05-14,History,Present 
S01567,2024-11-29,History, Late
S08203,2025-03-04,History,Excused
S03898,2025-02-11,Arabic,Left Early
S01512,2024-11-17,Math, Late
S00189,2024-10-06,History,Present 
S00546,2024-08-15,Science,Late
S08014,2024-09-15,Science,Present 
S01412,2024-05-15,Science,Left Early
S09811,2024-09-13,Geography, Late
S09002,2024-08-04,Arabic,Present
S05748,2024-12-23,English,Left Early
S06502,2024-03-25,Science,Late
S08697,2024-12-10,Arabic, Late
S10087,2024-05-07,Science, Late
S11052,2024-07-03,English, Late
S01021,2024-05-06,English,Excused
S07272,2025-03-08,Geography,Absent
S02470,2024-12-18,Geography,Excused
S09338,2024-10-25,English,Present 
S03449,2024-10-04,Science,Excused
S04689,2024-06-09,History,Excused
S11885,2024-04-20,Geography,Present 
S09226,2024-10-31,Geography,Present 
S08809,2024-06-03,Math,Left Early
S00652,2024-08-06,English,Excused
S00046,2024-09-04,Math,Late
S05718,2024-09-15,Geography,Present 
S11476,2024-03-19,Math,Absnt
S07705,2024-12-28,History,Absent
S06515,2025-01-27,Math,Present
S04564,2025-01-29,Geography,Left Early
S00022,2025-02-14,English,Present 
S03358,2024-04-10,Math,Left Early
S07846,2024-12-20,Geography, Late
S09206,2024-12-06,Geography,Late
S11303,2024-12-06,Geography,Present
S05163,2024-11-11,Math,Late
S02566,2024-05-21,History,Present
S03704,2024-04-30,Arabic,Left Early
S00040,2024-03-28,Arabic, Late
S02834,2024-07-01,Geography,Present
S08516,2024-08-13,English,Late
S07631,2024-11-17,Math,Left Early
S10580,2024-09-24,Arabic, Late
S07701,2024-03-14,Arabic,Late
S08799,2025-03-04,English,Excused
S00178,2025-01-21,Math,Present 
S06199,2024-09-11,History,Late
S02004,2025-01-05,History,Absent
S04811,2024-10-21,Science, Late
S11424,2024-07-07,Geography,Excused
S00851,2024-10-08,Math,Left Early
S11165,2024-04-06,Math,Present
S06988,2024-11-04,Science,Late
S07220,2024-07-07,Arabic,Present 
S01966,2024-10-09,Arabic,Left Early
S00635,2024-10-05,English,Late
S09345,2024-10-10,Arabic,Left Early
S00090,2024-05-31,Math,Left Early
S11977,2025-02-18,Science,Late
S06879,2024-06-08,Science,Late
S09279,2025-03-09,Math,Left Early
S02386,2024-11-18,Arabic,Present
S09449,2025-02-10,Math,Present
S06979,2024-11-19,Math,Absnt
S04007,2025-03-05,Science,Excused
S04180,2024-05-17,Geography,Absent
S05169,2024-06-06,Geography,Present 
S08890,2024-08-23,English,Excused
S04790,2024-09-08,English,Excused
S00085,2024-05-12,Math,Excused
S07077,2024-05-27,Science,Late
S11796,2024-09-08,Geography,Present
S07944,2025-03-09,Geography, Late
S05141,2024-05-15,English,Absnt
S10722,2025-01-25,Arabic,Absent
S09212,2024-06-15,History,Left Early
S09390,2024-11-20,Arabic,Absent
S10005,2024-03-24,Science,Late
S11430,2025-01-29,History,Present
S05047,2024-03-28,Arabic,Absent
S10950,2025-02-06,Math,Left Early
S06479,2024-12-24,English,Excused
S07904,2024-04-08,Geography,Excused
S04530,2024-04-20,History,Late
S11244,2024-04-22,Science,Absent
S08986,2024-10-29,Geography,Present 
S10062,2024-12-15,Math,Excused
S01746,2024-11-11,History,Absnt
S07410,2024-09-28,History,Present
S06698,2024-07-18,Arabic,Left Early
S09598,2024-09-02,Geography,Absent
S08692,2024-10-15,Arabic,Absent
S11188,2024-03-21,Science,Present
S04257,2024-10-15,Math, Late
S10235,2024-12-05,History,Present
S10384,2024-12-28,Arabic,Present
S05628,2025-01-02,History,Late
S12077,2024-11-24,Arabic,Excused
S02914,2024-08-22,Arabic,Absnt
S02766,2024-12-15,Science, Late
S11799,2024-07-30,History,Present
S01950,2024-08-05,History,Left Early
S10116,2024-09-22,Geography,Present
S10059,2024-11-13,Science,Present
S07386,2025-03-05,Geography,Present 
S03879,2024-03-22,Math, Late
S02040,2024-11-22,Science,Late
S09388,2024-11-26,Math,Late
S04652,2024-05-20,English, Late
S10296,2024-11-10,Science,Absnt
S11609,2024-04-29,Science, Late
S06752,2024-05-18,English,Excused
S08012,2024-06-15,History,Left Early
S04310,2024-03-18,History,Excused
S05499,2024-11-18,Science,Present 
S09465,2024-07-24,History, Late
S04539,2024-06-09,History,Absnt
S02552,2024-11-28,Science,Excused
S01025,2025-03-04,Geography,Absnt
S07205,2024-05-11,English,Present 
S07859,2024-04-13,English,Absent
S05063,2024-11-01,English,Absnt
S10361,2025-02-28,Arabic,Absent
S05164,2024-06-22,Science, Late
S10864,2024-07-26,History,Excused
S00239,2024-10-10,Arabic,Present 
S02129,2024-08-25,History,Absnt
S06944,2024-04-09,Math,Excused
S06411,2024-06-16,Math, Late
S00514,2024-06-29,Math,Left Early
S05430,2025-01-06,Arabic, Late
S05819,2025-01-20,Math,Left Early
S02686,2025-01-24,Science,Present
S12056,2024-04-04,History,Late
S01379,2025-01-06,Geography, Late
S05994,2024-06-18,Arabic,Absent
S09451,2025-02-28,Arabic,Late
S06041,2024-04-09,History,Present 
S08853,2024-09-05,Arabic,Late
S01529,2024-03-20,History,Left Early
S09230,2024-07-04,Geography,Absnt
S04151,2024-04-29,Arabic,Excused
S06551,2024-06-17,Science,Absent
S08214,2024-07-06,Geography,Left Early
S09387,2024-11-26,Arabic,Left Early
S06497,2024-11-14,History,Absnt
S10923,2024-03-25,Geography,Present
S09592,2024-04-15,Math,Left Early
S06187,2024-04-21,Arabic,Absent
S02072,2024-03-21,Math,Left Early
S09307,2024-03-21,History,Late
S07417,2024-06-02,Math,Present
S12080,2024-06-20,Geography,Absnt
S08374,2024-10-16,English,Present 
S03187,2024-12-18,Math,Absent
S05292,2024-06-02,Arabic, Late
S02637,2024-10-05,Arabic,Left Early
S11785,2024-04-22,English,Absnt
S10565,2024-04-21,English,Excused
S07240,2024-10-31,Math,Excused
S03330,2024-06-06,Geography, Late
S09477,2024-11-14,English,Present 
S01646,2024-12-08,Science,Present
S01221,2024-06-13,Arabic,Left Early
S11432,2024-11-13,Arabic,Present 
S05544,2024-10-07,History,Absent
S10880,2024-12-21,Arabic,Left Early
S04920,2025-02-13,Arabic, Late
S06956,2024-03-21,History, Late
S04415,2024-11-18,History,Late
S10215,2025-02-19,Science,Present
S06411,2024-06-20,Science,Excused
S01125,2024-07-25,Geography,Present
S08814,2024-09-03,History,Present 
S07726,2024-04-02,Math,Excused
S06316,2024-10-29,English,Absent
S07453,2025-02-18,Math,Absent
S10181,2024-08-20,Geography,Absent
S03063,2024-08-18,Geography, Late
S02670,2024-05-07,Geography,Present 
S07866,2024-09-16,Math, Late
S05830,2025-02-04,Geography,Absent
S08354,2024-03-28,Science,Present 
S09989,2025-03-05,Arabic,Left Early
S02980,2024-09-24,History,Absent
S05713,2024-06-06,Arabic,Late
